273	105	82	210	9	904	680	28	
331	0	0	192	0	978	825	360	
200	133	0	192	0	965.4	806.2	90	
540	0	0	173	0	1125	613	28	
277	0	0	191	0	968	856	28	
277	0	0	191	0	968	856	180	
290.4	0	96.2	168.1	9.4	961.2	865	100	
251.8	0	99.9	146.1	12.4	1006	899.8	28	
339	0	0	197	0	968	781	365	
254	0	0	198	0	968	863	90	
160.2	188	146.4	203.2	11.3	828.7	709.7	28	
168	42.1	163.8	121.8	5.7	1058.7	780.1	28	
250.2	166.8	0	203.5	0	977.6	694.1	28	
250	0	95.7	191.8	5.3	948.9	857.2	100	
202	11	141	206	1.7	942	801	3	
250	0	95.7	191.8	5.3	948.9	857.2	14	
331	0	0	192	0	1025	821	90	
190	190	0	228	0	932	670	28	
330.5	169.6	0	194.9	8.1	811	802.3	28	
203.5	135.7	0	185.7	0	1076.2	759.3	28	
385	0	0	186	0	966	763	7	
230	0	118.3	195.5	4.6	1029.4	758.6	3	
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	56	
339.2	0	0	185.7	0	1069.2	754.3	7	
275.1	0	121.4	159.5	9.9	1053.6	777.5	100	
525	0	0	189	0	1125	613	270	
425	106.3	0	151.4	18.6	936	803.7	56	
385	0	0	186	0	966	763	3	
251.8	0	99.9	146.1	12.4	1006	899.8	100	
236	0	0	193	0	968	885	180	
528	0	0	185	6.9	920	720	28	
178	129.8	118.6	179.9	3.6	1007.3	746.8	28	
190	190	0	228	0	932	670	180	
203.5	135.7	0	185.7	0	1076.2	759.3	7	
252.3	0	98.8	146.3	14.2	987.8	889	56	
525	0	0	189	0	1125	613	3	
362.6	189	0	164.9	11.6	944.7	755.8	28	
190.3	0	125.2	166.6	9.9	1079	798.9	100	
439	177	0	186	11.1	884.9	707.9	3	
297.8	137.2	106.9	201.3	6	878.4	655.3	28	
166.8	250.2	0	203.5	0	975.6	692.6	28	
298	137	107	201	6	878	655	28	
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	14	
400	0	0	187	0	1025	745	28	
332.5	142.5	0	228	0	932	594	7	
145.4	0	178.9	201.7	7.8	824	868.7	28	
279.8	128.9	100.4	172.4	9.5	825.1	804.9	28	
182	45.2	122	170.2	8.2	1059.4	780.7	56	
305	0	100	196	10	959	705	28	
376	0	0	214.6	0	1003.5	762.4	100	
424	22	132	178	8.5	822	750	28	
480	0	0	192	0	936	721	3	
520	0	0	175	5.2	870	805	28	
475	118.8	0	181.1	8.9	852.1	781.5	28	
339	0	0	197	0	968	781	3	
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	14	
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	28	
401.8	94.7	0	147.4	11.4	946.8	852.1	3	
424	22	132	178	8.5	822	750	56	
190.7	0	125.4	162.1	7.8	1090	804	3	
200	133	0	192	0	965.4	806.2	7	
212.6	0	100.4	159.4	10.4	1003.8	903.8	14	
333	0	0	192	0	931.2	842.6	90	
446	24	79	162	11.6	967	712	56	
277	0	0	191	0	968	856	360	
387	20	94	157	14.3	938	845	7	
286.3	200.9	0	144.7	11.2	1004.6	803.7	28	
146	173	0	182	3	986	817	28	
190	190	0	228	0	932	670	270	
310	0	0	192	0	970	850	90	
213.5	0	174.2	154.6	11.7	1052.3	775.5	3	
362.6	189	0	164.9	11.6	944.7	755.8	28	
218.9	0	124.1	158.5	11.3	1078.7	794.9	3	
516	0	0	162	8.3	801	802	28	
331	0	0	192	0	978	825	7	
304	76	0	228	0	932	670	270	
190	190	0	228	0	932	670	90	
304	76	0	228	0	932	670	180	
325	0	0	184	0	1063	783	7	
190.3	0	125.2	166.6	9.9	1079	798.9	56	
255.3	98.8	77	188.6	6.5	919	749.3	28	
401.8	94.7	0	147.4	11.4	946.8	852.1	28	
166.8	250.2	0	203.5	0	975.6	692.6	90	
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	3	
313	0	0	178	8	1000	822	28	
322	0	0	203	0	974	800	28	
295.8	0	0	185.7	0	1091.4	769.3	7	
350	0	0	203	0	974	775	14	
192	288	0	192	0	929.8	716.1	28	
132	207	161	179	5	867	736	28	
154.8	183.4	0	193.3	9.1	1047.4	696.7	28	
362.6	189	0	164.9	11.6	944.7	755.8	7	
359	19	141	154	10.9	942	801	7	
236	157	0	192	0	972.6	749.1	90	
381.4	0	0	185.7	0	1104.6	784.3	28	
154.8	183.4	0	193.3	9.1	877.2	867.7	28	
469	117.2	0	137.8	32.2	852.1	840.5	28	
505	0	60	195	0	1030	630	28	
277	116.8	91	190.6	7	946.5	665.6	28	
173	116	0	192	0	946.8	856.8	28	
194.7	0	100.5	165.6	7.5	1006.4	905.9	3	
249.1	0	98.8	158.1	12.8	987.8	889	56	
323.7	282.8	0	183.8	10.3	942.7	659.9	28	
362.6	189	0	164.9	11.6	944.7	755.8	7	
213.7	0	174.7	154.8	10.2	1053.5	776.4	3	
281	0	0	185	0	1104	774	28	
159.1	186.7	0	175.6	11.3	989.6	788.9	28	
233.8	0	94.6	197.9	4.6	947	852.2	3	
310	0	0	192	0	1012	830	28	
531.3	0	0	141.8	28.2	852.1	893.7	56	
387	20	94	157	13.9	938	845	3	
116	173	0	192	0	909.8	891.9	7	
165	0	143.6	163.8	0	1005.6	900.9	56	
305.3	203.5	0	203.5	0	965.4	631	28	
281	0	0	186	0	1104	774	7	
165	0	143.6	163.8	0	1005.6	900.9	100	
300	0	0	184	0	1075	795	28	
336.5	0	0	181.9	3.4	985.8	816.8	28	
522	0	0	146	0	896	896	7	
264.5	111	86.5	195.5	5.9	832.6	790.4	28	
289	0	0	192	0	913.2	895.3	90	
284	120	0	168	7	970	794	28	
251.4	0	118.3	192.9	5.8	1043.6	754.3	56	
323.7	282.8	0	183.8	10.3	942.7	659.9	3	
212	0	124.8	159	7.8	1085.4	799.5	3	
401.8	94.7	0	147.4	11.4	946.8	852.1	91	
359	19	141	154	10.9	942	801	56	
322.2	0	115.6	196	10.4	817.9	813.4	28	
312.9	160.5	0	177.6	9.6	916.6	759.5	28	
212.5	0	100.4	159.3	8.7	1007.8	903.6	28	
